transaction_id,transaction_date,product_id,customer_id,product_category,quantity,unit_price,total_amount,customer_region,customer_age,customer_loyalty_score,product_rating,previous_purchase_count,return_status
336,05/03/2024,2564,37707,home decor,11,160.33,1763.63,South,60,95,2,27,0
337,20/03/2024,2215,32785,toys,10,180.98,1809.8,North,47,32,2,13,1
338,27/03/2023,2492,31072,home decor,13,76.7,997.1,West,48,95,3,15,0
339,25/12/2024,2134,37530,home decor,14,10.66,149.24,East,43,54,2,4,0
340,09/10/2024,2249,34860,clothing,8,11.73,93.84,South,49,41,1,17,1
341,22/10/2024,2149,32160,clothing,9,178.73,1608.57,North,35,2,4,15,0
342,19/10/2023,2790,37768,toys,13,295.95,3847.35,West,38,12,2,22,0
343,03/06/2023,2206,33292,toys,14,93.31,1306.34,North,63,17,2,10,1
344,18/01/2023,2376,38850,electronics,4,107.33,429.32,South,47,86,5,8,0
345,18/09/2024,2627,36157,electronics,4,216.53,866.12,Central,59,49,4,17,0
346,22/11/2023,2755,34412,home decor,9,235.05,2115.45,East,30,47,3,29,0
347,11/01/2024,2520,37550,clothing,12,6.08,72.96,Central,36,63,4,8,1
348,11/05/2023,2926,33891,electronics,13,167.2,2173.6,West,23,4,5,0,0
349,26/06/2024,2522,36649,toys,13,37.5,487.5,North,37,67,3,23,0
350,11/06/2024,2220,37952,clothing,7,145.59,1019.13,South,47,27,3,22,1
351,13/12/2023,2342,32561,clothing,5,175.6,878,West,23,31,4,14,1
352,23/12/2023,2856,34235,home decor,9,271.35,2442.15,Central,26,9,5,24,0
353,13/04/2024,2498,33214,clothing,12,9.99,119.88,Central,40,80,1,12,0
354,21/04/2024,2033,37331,clothing,11,212.35,2335.85,North,22,34,2,12,1
355,06/08/2024,2810,32974,clothing,7,268.88,1882.16,West,56,51,4,7,1
356,06/11/2023,2189,36043,clothing,6,29.25,175.5,East,28,3,2,12,0
357,13/02/2023,2615,35018,clothing,5,69.31,346.55,South,47,79,4,29,0
358,12/03/2023,2965,32837,home decor,4,189.9,759.6,East,23,34,4,10,0
359,29/10/2024,2338,38626,clothing,4,132.34,529.36,North,26,72,5,7,1
360,05/06/2024,2897,37073,clothing,8,29.71,237.68,West,69,58,5,13,0
361,08/07/2024,2850,38479,toys,7,20.58,144.06,South,18,43,4,19,0
362,10/02/2024,2193,31164,home decor,6,192.97,1157.82,West,39,40,4,19,0
363,10/04/2024,2795,37635,toys,2,283.63,567.26,Central,61,69,3,29,1
364,16/05/2024,2479,31077,toys,2,204.68,409.36,Central,32,38,1,19,0
365,07/11/2024,2726,35471,home decor,14,111.99,1567.86,East,39,100,4,15,1
366,03/04/2023,2851,33347,toys,8,13.2,105.6,Central,50,98,1,11,1
367,02/04/2024,2016,30547,electronics,1,24.51,24.51,North,26,72,2,7,0
368,26/07/2023,2347,34033,toys,11,26.56,292.16,West,19,94,3,0,1
369,04/07/2024,2846,32166,toys,13,97.06,1261.78,South,54,37,5,28,1
370,06/04/2023,2854,33449,toys,9,123.38,1110.42,East,23,23,3,12,1
371,28/09/2023,2454,37103,home decor,6,96.49,578.94,Central,26,23,3,6,0
372,07/08/2023,2087,33656,clothing,11,41.53,456.83,East,18,52,4,8,0
373,24/12/2024,2613,34618,electronics,14,114.17,1598.38,North,65,14,2,20,0
374,04/09/2023,2487,38264,clothing,13,123.59,1606.67,Central,21,54,1,15,1
375,31/03/2023,2537,31301,clothing,6,96.87,581.22,East,33,86,4,14,0
376,02/02/2023,2802,33262,toys,10,194.76,1947.6,East,56,40,3,0,1
377,16/02/2024,2195,35209,clothing,4,70.37,281.48,East,59,34,4,6,1
378,23/01/2023,2072,31146,home decor,5,78.86,394.3,East,36,76,5,10,1
379,18/05/2024,2554,34142,electronics,12,239.69,2876.28,West,65,49,4,13,0
380,12/05/2023,2350,39180,home decor,9,124.58,1121.22,Central,53,67,2,0,0
381,22/03/2024,2961,31166,toys,13,257.63,3349.19,East,43,13,5,19,0
382,25/04/2024,2621,34450,home decor,3,5.87,17.61,East,25,16,3,29,0
383,02/02/2023,2275,35926,home decor,12,117.03,1404.36,West,52,56,3,5,1
384,30/05/2023,2589,36433,home decor,4,180.93,723.72,Central,56,100,1,14,1
385,01/06/2024,2743,35289,toys,10,212.61,2126.1,North,30,28,4,20,0
386,10/03/2023,2260,39563,toys,4,168.84,675.36,North,37,79,4,19,0
387,07/01/2023,2882,35857,toys,14,70.06,980.84,Central,69,77,2,3,0
388,03/03/2023,2669,39037,clothing,8,68.81,550.48,East,58,54,5,27,0
389,21/03/2023,2746,30602,electronics,8,255,2040,West,20,36,4,5,0
390,29/12/2024,2909,31969,home decor,2,146.53,293.06,North,50,48,1,7,0
391,23/11/2024,2014,32523,toys,3,151.9,455.7,North,32,97,3,17,0
392,27/04/2024,2058,39347,clothing,8,271.4,2171.2,Central,48,0,3,29,0
393,06/12/2024,2056,35683,toys,9,266.38,2397.42,South,47,92,4,1,0
394,08/11/2024,2882,37366,toys,3,20.5,61.5,East,26,48,5,3,0
395,13/05/2024,2815,35087,electronics,5,47.91,239.55,West,31,91,1,1,0
396,23/08/2023,2577,32505,toys,12,166.87,2002.44,South,30,43,5,11,1
397,13/11/2023,2391,35594,electronics,4,88.52,354.08,West,34,2,2,17,1
398,18/03/2023,2995,38772,toys,6,266.36,1598.16,Central,64,45,4,26,0
399,08/12/2023,2401,39576,clothing,6,209.13,1254.78,East,38,19,2,8,1
400,22/11/2024,2884,31546,home decor,12,35.8,429.6,Central,53,62,1,21,0
401,12/12/2024,2036,31353,clothing,10,209.1,2091,East,19,89,2,16,0
402,10/02/2023,2562,33432,electronics,6,296.07,1776.42,North,53,28,2,27,0
403,24/01/2024,2977,32371,home decor,4,245.98,983.92,East,36,68,4,20,1
404,26/12/2024,2240,33755,toys,1,218.87,218.87,Central,66,63,5,14,1
405,14/10/2024,2627,39363,electronics,9,284.63,2561.67,South,45,1,5,8,0
406,08/05/2024,2719,39778,home decor,11,224.45,2468.95,Central,19,59,5,16,0
407,20/11/2023,2197,31050,clothing,7,175.82,1230.74,East,56,77,5,22,1
408,22/05/2024,2779,39422,toys,5,59.03,295.15,North,41,38,1,4,1
409,12/09/2023,2053,32553,clothing,8,272.71,2181.68,West,57,7,5,9,0
410,26/08/2023,2043,37486,clothing,13,175.29,2278.77,East,37,70,5,14,1
411,13/02/2023,2865,33698,toys,3,272.12,816.36,North,37,67,4,23,1
412,09/10/2024,2322,30805,toys,7,232.15,1625.05,Central,53,32,5,29,0
413,26/11/2024,2504,31420,home decor,14,65.74,920.36,North,50,93,2,21,1
414,19/07/2024,2314,35411,electronics,3,244.32,732.96,West,18,42,1,25,1
415,23/11/2024,2335,30135,toys,11,84.3,927.3,South,66,36,1,20,1
416,15/07/2024,2035,38059,clothing,4,229.6,918.4,West,40,47,4,17,1
417,28/09/2024,2034,31255,electronics,8,106.73,853.84,West,66,31,1,12,0
418,19/06/2023,2842,32606,home decor,1,56.35,56.35,North,52,47,5,22,1
419,13/08/2024,2217,38656,electronics,7,72.68,508.76,Central,32,95,5,3,1
420,02/02/2024,2589,38123,toys,10,52.72,527.2,West,60,43,5,20,0
421,25/11/2024,2746,36555,clothing,4,69.98,279.92,South,38,56,3,27,1
422,29/10/2024,2452,36570,toys,4,67.38,269.52,South,23,81,1,0,0
423,26/03/2024,2485,33844,electronics,8,22.34,178.72,East,45,90,1,11,0
424,07/04/2023,2537,37615,home decor,1,78.38,78.38,East,36,16,1,19,0
425,28/07/2024,2907,35303,toys,1,89.75,89.75,Central,37,96,1,14,1
426,16/11/2024,2380,39288,toys,4,246.8,987.2,North,50,17,4,26,1
427,15/12/2024,2648,31239,toys,11,186.65,2053.15,South,28,95,5,1,1
428,19/09/2023,2358,35800,electronics,5,86.4,432,East,20,89,5,28,0
429,02/12/2024,2949,31331,toys,6,89.12,534.72,South,37,66,2,29,1
430,04/09/2023,2092,33452,electronics,4,227.44,909.76,West,28,95,2,21,0
431,01/07/2024,2644,32379,clothing,13,25.6,332.8,East,51,98,5,9,1
432,25/05/2024,2255,36790,toys,7,152.14,1064.98,West,40,9,2,8,1
433,11/03/2023,2771,39805,home decor,6,127.82,766.92,North,23,60,1,0,1
434,02/08/2024,2433,37744,clothing,12,224.83,2697.96,South,30,70,1,7,0
435,12/05/2023,2265,38576,toys,4,266.82,1067.28,East,34,21,1,6,0
436,18/07/2023,2524,36557,toys,1,144.63,144.63,Central,46,65,5,19,0
437,29/03/2024,2907,31062,home decor,7,233.87,1637.09,Central,47,33,1,23,1
438,27/01/2024,2512,33921,toys,3,135.47,406.41,North,65,91,1,3,1
439,18/09/2023,2263,32666,toys,8,115.31,922.48,North,43,28,4,5,1
440,21/01/2024,2662,33944,electronics,6,283.89,1703.34,South,23,2,4,22,0
441,17/08/2024,2469,33775,home decor,5,152.16,760.8,North,38,40,3,6,1
442,04/05/2023,2037,37551,home decor,6,194.17,1165.02,West,64,69,1,11,0
443,14/02/2024,2286,39984,clothing,14,145.26,2033.64,Central,36,64,5,18,1
444,30/11/2023,2836,32474,clothing,10,22.08,220.8,North,35,2,4,17,0
445,15/06/2024,2376,38615,electronics,11,88.17,969.87,Central,38,16,3,0,1
446,05/08/2023,2112,38063,clothing,2,156.91,313.82,North,29,7,1,17,0
447,07/01/2024,2149,31865,clothing,14,159.75,2236.5,South,22,2,5,7,0
448,29/01/2023,2675,38957,toys,2,44.86,89.72,West,43,39,3,11,0
449,08/06/2024,2353,31040,clothing,1,251.86,251.86,South,28,1,1,15,1
450,14/08/2023,2662,31955,electronics,3,185.03,555.09,West,64,34,3,25,1
451,08/12/2024,2606,36091,clothing,2,89.67,179.34,North,43,93,2,12,0
452,02/07/2024,2495,32847,clothing,7,85.59,599.13,North,34,94,1,13,0
453,24/06/2023,2118,31424,electronics,3,36.15,108.45,South,37,69,3,5,0
454,19/10/2023,2750,38506,clothing,1,5.14,5.14,North,63,46,1,26,1
455,23/09/2023,2177,33993,toys,6,174.21,1045.26,East,40,58,4,1,1
456,20/09/2024,2923,34673,home decor,3,281.81,845.43,South,59,86,4,5,1
457,05/12/2023,2844,37317,electronics,9,94.02,846.18,East,34,80,5,2,1
458,04/11/2023,2354,37862,toys,13,280.7,3649.1,South,22,55,2,1,1
459,26/10/2024,2121,31534,home decor,5,275.05,1375.25,East,67,41,2,15,0
460,06/12/2023,2731,30001,electronics,3,243.95,731.85,North,37,13,2,27,1
461,29/10/2024,2421,32416,toys,7,107.06,749.42,Central,47,84,1,5,1
462,22/04/2023,2075,32494,electronics,9,57.65,518.85,West,34,82,5,1,1
463,25/03/2024,2610,34295,clothing,9,199.61,1796.49,East,32,0,2,1,0
464,04/07/2024,2994,32987,home decor,9,243.35,2190.15,West,56,45,1,17,0
465,11/12/2023,2730,30676,home decor,13,74.58,969.54,East,25,17,3,2,1
466,06/04/2023,2296,38277,toys,13,178.65,2322.45,North,20,65,5,10,1
467,13/08/2024,2227,34965,toys,8,8.26,66.08,West,35,9,3,8,1
468,25/11/2024,2363,35402,clothing,5,126.28,631.4,East,58,62,2,29,1
469,30/12/2024,2013,34105,toys,13,82.68,1074.84,North,24,77,2,25,0
470,24/03/2023,2686,39440,clothing,6,260.32,1561.92,West,67,10,4,16,0
471,29/06/2023,2239,35821,toys,14,124.37,1741.18,West,34,21,4,2,0
472,09/10/2023,2289,36679,toys,10,76.42,764.2,South,57,9,3,22,1
473,13/04/2024,2731,30802,home decor,4,131.93,527.72,Central,59,90,5,28,0
474,23/10/2024,2345,32221,clothing,6,236.94,1421.64,North,66,99,3,18,0
475,11/11/2023,2362,34549,electronics,12,212.26,2547.12,West,48,80,2,27,1
476,26/05/2024,2173,36039,toys,14,173.66,2431.24,South,61,3,3,12,0
477,30/06/2024,2248,38355,toys,4,227.98,911.92,West,65,71,1,9,0
478,09/01/2023,2708,36519,home decor,5,16.78,83.9,North,52,84,1,3,1
479,01/11/2024,2484,35102,home decor,10,98.7,987,East,22,62,4,1,1
480,08/08/2024,2244,35431,electronics,9,206.03,1854.27,South,38,64,5,19,1
481,22/11/2024,2497,34773,home decor,5,188.53,942.65,South,67,72,1,27,0
482,06/03/2023,2010,32288,toys,9,276.56,2489.04,West,31,50,2,9,1
483,23/08/2023,2478,37479,home decor,5,97.09,485.45,South,53,10,1,4,0
484,02/10/2023,2921,37124,electronics,3,136.67,410.01,North,66,39,5,8,0
485,19/09/2024,2750,38951,toys,3,244.66,733.98,South,47,3,1,4,0
486,04/10/2024,2593,36207,toys,7,215.07,1505.49,Central,40,81,5,15,0
487,19/12/2023,2167,39265,home decor,9,58.03,522.27,North,37,50,4,23,1
488,05/12/2023,2829,32505,toys,14,292.25,4091.5,South,47,91,1,29,1
489,04/03/2023,2650,33466,clothing,10,42.83,428.3,North,31,14,3,7,1
490,21/03/2023,2094,39931,home decor,14,132.54,1855.56,West,51,49,3,3,1
491,20/04/2024,2691,38706,toys,10,138.22,1382.2,West,39,20,4,10,1
492,11/08/2023,2302,31008,home decor,7,43.06,301.42,West,59,78,1,26,0
493,15/05/2023,2376,32706,electronics,4,172.26,689.04,South,36,65,2,9,1
494,24/06/2024,2204,37891,toys,10,183.87,1838.7,East,25,75,2,20,1
495,25/02/2023,2323,37626,electronics,2,92.01,184.02,Central,52,5,5,23,0
496,06/04/2024,2917,31498,home decor,10,50.65,506.5,Central,39,71,2,2,0
497,13/04/2024,2328,34454,clothing,2,170.87,341.74,North,52,51,2,23,1
498,29/11/2023,2394,30098,home decor,2,299.75,599.5,East,58,35,1,25,1
499,30/10/2023,2454,33939,electronics,5,87.81,439.05,Central,50,94,4,6,1
500,01/11/2024,2127,34293,toys,2,125.65,251.3,East,53,35,5,18,1
501,12/09/2024,2967,38873,home decor,11,281.98,3101.78,East,44,13,2,10,1
502,23/03/2023,2291,38581,electronics,4,11.05,44.2,North,27,5,2,24,0
503,04/03/2023,2202,34144,clothing,2,55.4,110.8,West,18,21,5,25,0
504,29/07/2024,2175,36461,electronics,14,158.12,2213.68,Central,42,71,2,12,0
505,07/11/2024,2719,33656,electronics,9,296.71,2670.39,South,64,11,1,6,1
506,10/02/2024,2217,35532,clothing,5,270.36,1351.8,West,46,68,1,26,1
507,02/02/2023,2612,33319,home decor,1,62.51,62.51,South,43,80,4,23,0
508,20/09/2023,2971,36789,electronics,3,9.75,29.25,South,29,46,2,6,0
509,15/03/2023,2363,38587,clothing,12,64.55,774.6,North,62,58,1,13,1
510,04/03/2023,2177,35618,toys,11,17.88,196.68,North,19,79,3,10,0
511,23/12/2024,2791,37128,home decor,1,8.95,8.95,North,24,30,5,4,1
512,02/09/2023,2268,33753,clothing,7,25.35,177.45,South,21,79,1,29,1
513,26/06/2024,2410,38070,clothing,11,164.24,1806.64,North,45,27,3,11,0
514,11/03/2024,2857,38515,toys,1,31.35,31.35,Central,23,100,5,3,1
515,02/07/2023,2491,39028,clothing,12,120.43,1445.16,East,32,4,4,26,0
516,04/04/2023,2961,32749,home decor,13,94.91,1233.83,East,20,93,1,12,1
517,01/01/2024,2360,31019,clothing,1,221.59,221.59,North,33,87,4,20,1
518,06/03/2023,2656,37828,electronics,13,235.11,3056.43,South,28,70,5,21,1
519,16/03/2024,2350,35426,home decor,8,236.64,1893.12,South,47,64,1,15,0
520,17/05/2024,2070,32713,toys,10,229.1,2291,Central,18,62,2,2,1
521,08/06/2023,2349,34854,toys,1,136.6,136.6,North,56,2,2,1,0
522,30/01/2024,2582,35198,toys,4,254.57,1018.28,East,48,27,5,15,1
523,04/02/2024,2275,30316,home decor,12,183.25,2199,North,64,47,3,23,0
524,01/05/2023,2205,33224,clothing,3,163.02,489.06,East,46,100,3,28,1
525,24/12/2024,2970,33485,toys,2,13.44,26.88,North,23,12,4,0,1
526,12/11/2024,2134,30757,toys,10,297.5,2975,West,53,76,2,28,1
527,16/10/2023,2815,37223,electronics,9,71.92,647.28,Central,29,33,3,7,1
528,21/08/2023,2949,32628,home decor,7,186.33,1304.31,South,42,78,4,3,1
529,21/05/2023,2512,30996,electronics,8,117.22,937.76,Central,31,79,1,5,1
530,01/04/2024,2896,32072,toys,14,158.65,2221.1,South,48,79,3,14,0
531,27/08/2023,2352,30485,toys,10,141.05,1410.5,South,62,25,2,15,0
532,17/01/2023,2964,32108,toys,12,119.76,1437.12,South,65,10,2,22,1
533,01/01/2024,2383,33033,home decor,4,82.95,331.8,West,66,100,3,29,0
534,22/03/2024,2205,35265,electronics,11,109.51,1204.61,East,66,34,1,16,0
535,19/04/2024,2924,39356,toys,4,53.7,214.8,Central,34,36,5,28,0
536,23/06/2024,2003,38362,clothing,12,218.29,2619.48,North,69,72,5,26,0
537,29/01/2024,2282,38899,toys,11,94.23,1036.53,North,39,84,5,29,0
538,27/09/2023,2873,32588,toys,5,250.62,1253.1,West,27,81,5,9,1
539,05/09/2023,2754,31207,toys,3,231.72,695.16,North,42,17,3,24,0
540,02/04/2024,2801,38452,electronics,8,201.05,1608.4,North,26,39,4,10,0
541,20/02/2024,2658,38598,toys,9,287.38,2586.42,North,20,99,1,22,1
542,15/08/2023,2225,35088,home decor,13,121.98,1585.74,East,40,42,2,7,0
543,24/09/2024,2781,35989,clothing,5,210.41,1052.05,West,43,82,1,23,0
544,18/06/2023,2966,35522,clothing,10,275.05,2750.5,Central,64,57,4,26,0
545,01/08/2024,2085,35399,home decor,8,103.84,830.72,Central,55,95,4,25,1
546,20/05/2024,2415,37753,toys,11,91.4,1005.4,South,46,39,5,28,1
547,07/11/2023,2678,34595,toys,9,238.55,2146.95,South,34,29,1,25,1
548,23/10/2024,2856,38998,toys,4,208.55,834.2,West,63,92,5,0,1
549,10/11/2024,2668,38509,electronics,10,262.77,2627.7,South,35,68,1,10,1
550,23/12/2023,2136,38776,electronics,8,245.86,1966.88,North,64,63,2,3,0
551,05/03/2024,2981,38972,home decor,3,33.67,101.01,Central,37,14,1,10,1
552,18/03/2024,2329,34662,home decor,8,83.77,670.16,East,53,74,3,22,1
553,16/04/2024,2223,34662,electronics,8,61.47,491.76,North,65,45,4,12,0
554,02/01/2024,2679,37145,home decor,13,210.52,2736.76,South,32,59,5,24,0
555,16/03/2023,2930,30612,home decor,3,71.7,215.1,South,51,14,3,7,0
556,08/06/2023,2166,32024,electronics,11,196.67,2163.37,North,54,25,5,4,0
557,28/07/2024,2698,34945,toys,4,108.21,432.84,East,64,39,3,5,0
558,03/03/2023,2995,30707,electronics,10,256.63,2566.3,West,18,13,2,4,0
559,04/11/2023,2613,38635,electronics,6,272.36,1634.16,East,46,14,3,9,1
560,29/01/2024,2791,30100,electronics,1,163.54,163.54,West,30,42,2,8,1
561,15/04/2024,2646,39987,toys,11,29.92,329.12,West,64,96,1,0,0
562,30/03/2023,2418,33008,home decor,6,15.36,92.16,South,22,49,3,10,1
563,05/12/2023,2816,34624,clothing,14,22.58,316.12,South,36,23,1,4,0
564,01/07/2023,2584,32694,electronics,1,37.26,37.26,North,48,9,1,28,1
565,28/02/2023,2460,31706,home decor,5,38.09,190.45,South,35,27,3,23,1
566,21/02/2023,2499,35928,electronics,2,85.46,170.92,Central,44,22,4,28,0
567,28/05/2023,2906,31374,clothing,4,94.08,376.32,Central,53,25,1,24,0
568,14/03/2023,2350,34517,electronics,14,203.27,2845.78,Central,46,63,3,12,0
569,01/11/2023,2164,39884,clothing,9,6.78,61.02,South,28,74,5,6,1
570,24/08/2023,2306,38688,toys,1,203.6,203.6,East,63,7,1,0,1
571,31/08/2024,2910,34497,electronics,7,192.73,1349.11,South,65,34,3,10,0
572,13/06/2023,2322,34858,home decor,13,228.79,2974.27,South,26,94,4,26,1
573,12/08/2023,2295,31881,electronics,11,40.85,449.35,Central,57,70,5,11,1
574,12/10/2023,2289,37811,toys,10,71.6,716,South,51,3,2,2,0
575,28/01/2023,2162,35147,electronics,8,169.2,1353.6,East,29,29,3,13,0
576,15/02/2023,2806,32200,toys,1,19.41,19.41,South,34,96,5,28,1
577,30/12/2023,2573,33760,toys,13,25.51,331.63,North,36,43,3,29,1
578,06/09/2023,2740,35020,home decor,6,65.06,390.36,South,66,1,3,8,1
579,14/08/2023,2428,36726,toys,12,47.59,571.08,West,63,68,1,2,0
580,28/08/2024,2387,31952,clothing,6,48.98,293.88,South,27,62,2,29,0
581,07/05/2023,2094,37381,toys,4,113.9,455.6,Central,19,16,1,23,1
582,28/10/2023,2524,35073,clothing,9,163.46,1471.14,North,66,90,1,7,0
583,09/07/2024,2419,34619,home decor,4,145.16,580.64,Central,54,86,5,11,1
584,10/09/2024,2726,39557,electronics,14,147.76,2068.64,Central,67,95,5,6,1
585,19/07/2023,2313,30971,home decor,13,92.2,1198.6,South,52,95,1,24,1
586,08/07/2024,2104,38756,clothing,11,284.2,3126.2,Central,62,99,2,18,0
587,07/03/2023,2498,35988,electronics,4,233.41,933.64,West,64,2,3,23,0
588,23/12/2023,2999,34847,electronics,7,106.23,743.61,East,68,61,2,7,1
589,22/09/2024,2599,37356,toys,1,155.66,155.66,North,48,78,2,18,0
590,16/03/2023,2674,39074,toys,12,275.73,3308.76,Central,21,76,4,13,1
591,24/11/2024,2498,35131,electronics,7,37.17,260.19,Central,52,54,2,9,0
592,06/05/2024,2638,34972,clothing,12,77.5,930,West,19,28,5,1,1
593,01/06/2023,2237,31024,clothing,9,42.38,381.42,North,49,13,2,29,0
594,26/08/2023,2680,30490,clothing,3,80.57,241.71,North,23,65,2,5,0
595,17/08/2024,2900,37907,home decor,9,24.16,217.44,East,62,86,4,28,0
596,01/04/2024,2480,33215,clothing,14,54.82,767.48,Central,26,30,5,0,1
597,23/12/2023,2853,37304,clothing,14,142.05,1988.7,South,31,20,1,15,0
598,20/07/2024,2980,31300,home decor,3,165.97,497.91,North,57,34,2,26,1
599,04/10/2024,2128,33720,electronics,9,169.75,1527.75,Central,53,83,5,5,0
600,13/08/2023,2654,30973,clothing,3,129.88,389.64,Central,22,67,2,7,1
601,02/11/2024,2498,37740,electronics,14,114.17,1598.38,North,20,56,4,23,1
602,08/11/2024,2453,33586,home decor,7,68.56,479.92,Central,46,24,3,21,0
603,22/04/2023,2981,35535,home decor,12,23.58,282.96,Central,23,91,5,21,0
604,27/05/2023,2974,34214,toys,11,6.44,70.84,West,35,96,3,14,0
605,04/07/2023,2535,38990,clothing,4,156.55,626.2,Central,29,36,2,18,0
606,26/10/2024,2664,30656,clothing,9,129.12,1162.08,West,37,31,3,12,0
607,16/05/2024,2575,34454,home decor,14,94.35,1320.9,Central,25,29,5,13,0
608,28/04/2024,2372,37300,clothing,12,134.05,1608.6,West,37,57,2,11,1
609,27/01/2023,2594,38334,clothing,13,145.51,1891.63,North,47,65,3,13,1
610,16/07/2024,2034,33743,electronics,14,147.38,2063.32,West,40,1,4,22,1
611,05/11/2023,2130,34981,toys,3,170.21,510.63,East,56,11,1,9,1
612,27/08/2023,2613,39118,home decor,10,45.92,459.2,Central,45,12,3,27,0
613,03/02/2024,2495,30982,electronics,13,105.5,1371.5,West,20,57,3,1,0
614,29/04/2024,2967,32234,home decor,6,66.87,401.22,South,18,49,2,21,1
615,27/05/2024,2675,31897,electronics,8,94.66,757.28,South,60,61,2,28,1
616,05/07/2023,2319,39252,electronics,12,140.98,1691.76,West,18,19,2,28,0
617,07/08/2024,2032,31535,electronics,11,164.75,1812.25,East,64,84,1,4,0
618,24/05/2024,2301,31663,toys,10,297.03,2970.3,East,57,1,5,19,1
619,28/05/2024,2908,33120,clothing,13,88.41,1149.33,East,56,85,4,9,1
620,01/11/2023,2515,37018,clothing,5,59.29,296.45,Central,20,45,2,2,0
621,03/04/2024,2157,37672,electronics,13,151.99,1975.87,East,61,68,4,29,0
622,25/10/2024,2028,36570,home decor,14,174.62,2444.68,East,44,43,1,1,0
623,27/01/2024,2358,33142,clothing,12,148.25,1779,West,56,1,1,25,1
624,26/03/2023,2772,39179,clothing,4,62.79,251.16,West,54,87,3,4,0
625,12/06/2024,2143,34758,electronics,12,186.7,2240.4,South,43,9,4,17,0
626,19/09/2024,2909,31341,clothing,4,216.94,867.76,South,39,51,4,6,1
627,07/08/2023,2432,33515,electronics,1,100.49,100.49,South,39,83,5,25,0
628,30/06/2023,2143,36493,home decor,5,47.87,239.35,South,52,73,2,20,1
629,20/03/2024,2988,32683,electronics,14,205.48,2876.72,West,61,23,2,7,0
630,05/11/2024,2381,31273,electronics,8,83.22,665.76,North,61,4,3,23,1
631,23/12/2024,2733,34958,home decor,13,64.33,836.29,West,50,36,3,11,1
632,20/09/2023,2992,33863,toys,12,148.45,1781.4,North,61,5,3,8,1
633,06/11/2024,2084,32732,electronics,7,275.07,1925.49,South,51,52,3,4,1
634,28/02/2023,2817,34887,electronics,8,251.45,2011.6,West,63,56,4,22,0
635,12/02/2023,2299,30590,clothing,14,228.22,3195.08,North,25,26,1,4,0
636,06/09/2023,2538,33462,clothing,10,262.11,2621.1,East,51,54,1,29,1
